GeneID	Length	X1h.m1.t.sort.bam	X1h.m1.u.sort.bam	X1h.m2.t.sort.bam	X1h.m2.u.sort.bam	X1h.m3.t.sort.bam	X1h.m3.u.sort.bam	X6h.m1.t.sort.bam	X6h.m1.u.sort.bam	X6h.m2.t.sort.bam	X6h.m2.u.sort.bam	X6h.m3.t.sort.bam	X6h.m3.u.sort.bam
Nrf1	5342	94	63	131	94	115	100	250	59	153	67	96	106
Mir182	75	0	0	0	0	0	0	0	0	0	0	0	0
Mir96	106	0	0	0	0	0	0	0	0	0	0	0	0
Mir183	70	0	0	0	0	0	0	0	0	0	0	0	0
BB283400	1424	0	0	0	0	0	0	0	0	0	0	0	0
Ube2h	4780	241	168	295	245	285	198	408	126	307	191	212	251
LOC100862136	456	0	0	0	0	0	0	0	0	0	0	0	0
Zc3hc1	1847	56	47	56	48	44	48	72	32	88	39	78	69
Klhdc10	5883	243	229	340	251	262	264	376	160	438	196	317	303
Tmem209	3403	67	75	116	87	80	85	67	57	107	86	116	135
1700025E21Rik	1597	0	1	0	1	2	3	15	0	4	3	0	0
Cpa2	1325	0	0	0	0	0	0	0	0	0	0	0	0
LOC100862143	298	0	0	0	0	0	0	0	0	0	0	0	0
Cpa4	2061	0	0	0	0	0	0	0	0	0	0	0	0
Cpa5	1963	0	0	0	0	0	0	0	0	0	0	0	0
Cpa1	1578	0	0	0	0	0	0	0	0	0	0	0	0
Tsga14	3380	7	10	15	14	24	12	9	11	28	11	19	19
Mest	2777	0	0	0	0	0	0	0	0	0	0	0	0
Mir335	98	0	0	0	0	0	0	0	0	0	0	0	0
Copg2	916	43	31	35	39	45	33	46	29	41	35	55	41
Copg2-2	2212	132	98	157	104	121	118	258	79	131	124	129	114
Tsga13	1141	0	0	0	0	0	0	0	0	0	0	0	0
Klf14	2970	0	0	0	0	0	0	0	0	0	0	0	0
Mir29a	88	3	4	5	1	3	3	0	0	0	0	1	2
Mir29b-1	71	1	0	0	0	2	1	0	0	0	0	0	1
2210408F21Rik	1042	7	9	13	22	18	11	30	6	23	13	21	15
Gm13845	964	0	0	1	0	0	0	0	0	0	2	0	0
Mkln1	3973	249	277	346	238	346	240	457	142	350	263	347	326
Podxl	5330	1	0	0	1	3	1	0	0	0	2	0	3
1700012A03Rik	918	0	0	0	0	0	0	0	0	0	0	0	0
Plxna4	12602	4	5	10	12	7	5	0	7	7	10	4	11
B230378P21Rik	1909	1	0	3	3	3	0	0	2	6	2	0	0
Chchd3	1432	218	179	252	197	202	187	352	125	300	167	256	203
Exoc4	3723	193	174	251	168	200	146	365	110	294	184	249	261
Gm19959	1034	0	0	0	0	0	0	0	0	0	0	0	0
Lrguk	3058	0	0	0	0	0	1	0	1	0	0	3	0
Slc35b4	3697	312	268	341	279	300	237	444	165	393	183	355	324
Akr1b3	1402	190	166	298	208	153	148	326	123	225	174	202	194
Akr1b8	1304	51	46	52	44	115	47	65	28	74	59	47	73
Akr1b10	1341	59	44	96	75	66	64	106	45	73	48	54	79
Akr1b7	1248	0	0	0	0	0	0	0	0	0	0	0	0
Bpgm	2068	27	29	25	23	27	28	51	16	28	24	24	18
LOC100861595	1466	1	0	1	10	5	3	0	3	8	1	2	9
Cald1	4035	57	31	84	89	74	80	92	72	114	59	83	156
Gm19966	1859	1	0	1	0	0	0	0	0	2	0	1	2
Agbl3	3719	6	3	6	7	7	7	9	2	8	2	7	6
Tmem140	2614	70	66	531	397	185	194	52	54	294	130	210	281
3110062M04Rik	3725	17	26	10	14	23	12	17	20	20	20	13	25
Wdr91	2637	533	355	679	441	401	313	630	299	742	437	555	643
Stra8	1455	0	0	0	0	0	0	0	0	0	0	0	0
2010107G12Rik	2159	0	0	1	1	0	0	0	0	0	0	0	0
Cnot4	7188	267	252	411	383	412	286	572	158	425	218	355	414
Nup205	6229	405	386	514	441	461	465	727	231	698	358	464	472
1810058I24Rik	1302	148	138	178	180	181	143	310	137	247	132	250	179
Slc13a4	3426	0	0	0	0	0	0	0	0	0	0	0	0
Fam180a	1528	0	0	0	0	0	0	0	0	0	0	0	0
1700065J11Rik	430	0	0	0	0	0	0	0	0	0	0	0	0
Mtpn	4042	2643	3561	3297	2812	3717	2976	6128	2130	4917	2979	4233	4069
9330158H04Rik	3103	0	0	0	0	0	0	0	0	0	0	0	0
Chrm2	2036	0	0	0	0	0	0	0	0	0	0	0	0
Mir490	84	0	0	0	0	0	0	0	0	0	0	0	0
Ptn	2021	0	0	0	0	0	0	0	0	0	0	0	0
Dgki	4598	0	0	0	0	0	0	0	0	0	0	0	0
1700111E14Rik	895	0	0	0	0	0	0	0	0	0	0	0	0
Creb3l2	3318	40	29	51	51	40	42	50	16	66	32	62	54
Akr1d1	2699	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0c-ps2	1133	3498	2885	4313	3091	3556	2689	4592	1978	3856	2242	3423	3528
Trim24	4038	48	28	59	42	71	36	48	26	35	41	29	41
Svopl	2366	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0a4	3285	0	0	0	0	0	0	0	0	0	0	0	0
Tmem213	530	0	0	0	0	0	0	0	0	0	0	0	0
D630045J12Rik	10970	5	0	2	0	4	0	0	0	3	0	1	1
Zc3hav1l	6538	7	10	17	21	28	6	23	8	14	11	11	17
Zc3hav1	4433	757	764	1356	1205	1000	851	1303	498	1242	698	991	1265
Ttc26	4140	25	17	32	26	24	10	6	5	26	8	18	18
Ubn2	14669	403	338	631	515	651	492	642	228	664	331	486	564
1110001J03Rik	441	5	1	3	4	4	6	1	3	7	1	7	4
Luc7l2	6410	520	488	728	548	750	510	852	253	853	438	594	688
LOC100861853	895	91	41	145	93	163	89	229	71	161	94	102	155
Gm20022	4914	49	29	50	36	64	30	128	35	59	52	61	66
Klrg2	2282	0	1	0	0	0	0	0	0	0	0	2	0
Clec2l	1429	0	0	1	0	0	0	0	0	0	0	0	0
Hipk2	4488	913	611	806	581	822	602	1169	344	723	470	518	624
Tbxas1	1978	173	123	263	153	307	155	276	92	162	109	124	124
1700025N23Rik	902	0	3	8	3	2	2	0	0	2	0	0	2
Parp12	3229	637	625	1550	1367	832	824	869	466	1620	773	1177	1450
4930599N23Rik	880	2	5	12	18	11	9	10	6	12	7	17	15
Jhdm1d	9553	705	580	756	650	985	680	1495	516	1138	691	822	942
Slc37a3	4065	76	93	123	91	125	101	195	65	158	73	118	131
Rab19	1322	3	6	1	2	2	1	10	2	5	6	1	2
Mkrn1	2936	272	204	353	282	305	244	460	168	434	258	359	382
Gm19565	577	0	0	0	0	0	0	0	0	0	0	2	0
Gm10244	830	0	0	0	0	0	1	0	0	0	0	1	0
Dennd2a	4435	138	128	179	168	174	138	157	75	203	84	172	178
8030453O22Rik	1506	1	3	12	7	7	2	7	3	2	3	7	12
Adck2	3539	42	26	49	38	38	31	81	25	55	35	37	39
Ndufb2	455	21	43	41	43	40	23	79	48	87	59	90	46
Braf	9728	418	291	531	302	542	361	434	206	524	310	398	463
Mrps33	1055	72	77	105	69	100	72	142	59	113	76	152	95
Gm5567	3092	0	0	0	0	0	0	0	0	0	0	0	0
Agk	2225	52	47	77	52	73	52	95	29	76	42	63	86
E330009J07Rik	1951	44	45	78	61	61	56	135	30	80	50	61	57
Wee2	2886	0	0	0	0	0	0	0	0	0	0	0	0
Ssbp1	2034	87	57	98	60	85	69	57	32	116	54	104	93
Tas2r137	1002	0	0	1	0	0	0	0	0	0	2	0	0
Tas2r108	894	0	0	0	0	0	0	0	0	0	0	0	2
Prss37	1049	0	0	0	0	0	0	0	0	0	0	0	0
Olfr461	942	0	0	0	0	0	0	0	0	0	0	0	0
Olfr460	945	0	0	0	0	0	0	0	0	0	0	0	0
Clec5a	3820	105	109	94	77	118	116	264	128	225	121	197	184
Tas2r138	996	0	0	0	0	0	0	0	0	0	0	0	0
Mgam	6488	0	0	0	1	0	0	0	0	0	0	1	0
Moxd2	1860	0	0	0	0	0	0	0	0	0	0	0	0
Prss58	987	0	0	0	0	0	0	0	0	0	0	0	0
1700074P13Rik	1647	0	0	0	0	0	0	0	0	0	0	0	0
1810009J06Rik	856	0	0	0	0	0	0	0	0	0	0	0	0
Gm2663	870	0	0	0	0	0	0	0	0	0	0	0	0
2210010C04Rik	2142	0	0	0	0	0	0	0	0	0	0	0	0
Try4	799	0	0	0	0	0	0	0	0	0	0	0	0
Try5	801	0	0	0	0	0	0	0	0	0	0	0	0
Try10	890	0	0	0	0	0	0	0	0	0	0	0	0
Prss3	812	0	0	0	0	0	0	0	0	0	0	0	0
Gm5771	824	0	0	0	0	2	0	0	0	0	0	0	0
Gm5409	745	0	0	0	0	0	0	0	0	0	0	0	0
Gm10334	830	0	0	0	0	0	0	0	0	0	0	0	0
Prss1	807	0	0	0	0	0	0	0	0	0	0	0	1
Prss2	826	0	0	0	0	1	0	0	0	0	0	0	0
Ephb6	3760	0	0	1	0	0	0	0	0	0	0	0	0
Trpv6	2928	0	0	0	0	0	0	0	0	0	0	0	0
Trpv5	2600	0	0	0	0	0	0	0	0	0	0	0	0
1700034O15Rik	741	0	0	0	0	0	0	0	0	0	0	0	0
Kel	2516	0	0	0	0	0	0	0	0	0	0	0	0
Olfr459	945	0	0	0	0	0	0	0	0	0	0	0	0
Pip	571	0	0	0	0	0	0	0	0	0	0	0	0
Sval2	435	0	0	0	0	0	0	0	0	0	0	0	0
Sval1	617	0	0	0	0	0	0	0	0	0	0	0	0
Sval3	550	0	0	0	0	0	0	0	0	0	0	0	0
Sva	651	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r139	960	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r144	960	0	0	0	0	0	0	0	0	0	0	0	0
Gstk1	930	7	9	6	8	15	8	12	7	13	6	1	9
Tmem139	1147	0	0	0	0	0	0	0	0	0	0	0	0
Casp2	3463	71	59	104	81	69	90	78	38	87	45	78	76
Clcn1	3545	0	0	1	2	2	2	0	2	0	2	0	0
Fam131b	4101	0	2	0	1	0	3	0	0	0	1	0	0
Zyx	2438	297	522	597	1010	626	695	527	199	385	169	257	304
Epha1	3273	0	0	0	0	0	0	0	0	0	0	1	1
2010310C07Rik	845	1	0	1	3	1	1	0	0	6	1	1	0
Tas2r143	882	3	2	1	0	0	0	11	1	0	0	1	0
Tas2r135	966	1	0	0	0	1	1	0	1	0	0	0	1
Tas2r126	927	0	0	0	2	0	0	0	0	2	2	0	0
Olfr458	942	0	0	0	0	0	0	0	0	0	0	0	0
Olfr457	942	0	0	0	0	0	0	0	0	0	0	0	0
Olfr456	1052	0	0	0	0	0	0	0	0	0	0	0	0
Olfr455	954	0	0	0	0	0	0	0	0	0	0	0	0
Fam115e	3110	0	0	0	0	0	0	0	0	0	0	0	0
Fam115c	4257	0	3	4	0	2	0	0	0	0	1	0	6
Fam115a	3738	12	5	13	18	12	7	0	8	13	7	3	12
Olfr453	954	0	0	0	0	0	0	0	0	0	0	0	0
Olfr38	954	0	0	0	0	0	0	0	0	0	0	0	0
Olfr452	954	0	0	0	0	0	0	0	0	0	0	0	0
Olfr450	933	0	0	0	0	0	0	0	0	0	0	0	0
Olfr449	936	0	0	0	0	0	0	0	0	0	0	0	0
Olfr448	933	0	0	0	0	0	0	0	0	0	0	0	0
Olfr447	933	0	0	0	0	0	0	0	0	0	0	0	0
Olfr446	927	0	0	0	0	0	0	0	0	0	0	0	0
Olfr444	933	0	0	0	0	0	0	0	0	0	0	0	0
Olfr441	933	0	0	0	0	0	0	0	0	0	0	0	0
Olfr237-ps1	933	0	0	0	0	0	0	0	0	0	0	0	0
Olfr437	933	0	0	0	0	0	0	0	0	0	0	0	0
Olfr13	933	0	0	0	0	0	0	0	0	0	0	0	0
Olfr435	942	0	0	0	0	0	0	0	0	0	0	0	0
Olfr434	966	0	0	0	0	0	0	0	0	0	0	0	0
Olfr47	966	0	0	0	0	0	0	0	0	0	0	0	0
Gm19902	667	1	0	0	0	0	0	0	0	0	0	1	0
Arhgef5	5407	7	5	13	19	9	5	0	4	11	4	8	13
Nobox	1893	0	0	0	0	0	0	0	0	0	0	0	0
Tpk1	2562	6	7	16	12	18	9	37	5	19	15	4	13
9430018G01Rik	4095	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap2	7156	0	0	0	0	0	0	0	0	0	0	0	0
Cul1	3157	404	357	488	452	562	422	872	310	774	418	602	629
Ezh2	2667	44	40	96	63	88	73	143	47	109	44	70	72
Rn4.5s	174	5	9	10	10	10	14	6	9	4	3	5	5
Rny3	101	3	0	0	2	2	0	0	0	0	0	0	1
Rny1	111	0	1	2	0	2	0	0	2	0	3	1	2
Pdia4	2481	1104	1389	1063	1077	1355	1169	2183	815	980	672	1066	846
Mir704	77	0	0	0	0	0	0	0	0	0	0	0	0
Zfp786	2829	1	0	0	1	3	0	0	7	0	0	0	0
Zfp398	3478	31	19	21	18	30	19	22	18	39	13	18	18
Zfp282	5222	52	51	50	26	47	35	90	33	67	30	52	72
Zfp212	2709	31	27	44	27	41	39	9	13	34	14	40	33
Zfp783	4415	5	1	0	2	2	3	22	0	1	6	1	2
Zfp956	2761	14	6	14	7	14	6	9	6	22	12	9	7
Zfp777	3111	28	17	28	21	35	25	15	12	35	18	22	39
Zfp746	3651	60	31	74	41	84	64	105	33	73	47	58	57
Gm16630	4442	1	0	0	0	0	0	0	0	0	0	0	0
Krba1	7005	3	0	5	2	5	7	0	3	12	2	3	1
Zfp467	3927	19	15	23	19	16	10	0	9	26	24	23	25
Sspo	15586	0	0	0	0	0	2	0	0	0	1	0	0
Zfp862	6289	30	25	37	23	20	16	18	13	26	15	19	10
Atp6v0e2	1835	85	49	85	51	65	58	73	28	86	40	55	48
Lrrc61	2910	32	30	59	28	27	35	48	31	47	29	35	51
Rarres2	708	3	1	27	52	13	23	0	5	10	7	12	16
Gm5111	964	0	0	0	0	0	0	0	0	0	0	0	0
Repin1	3146	36	26	48	47	55	23	56	17	70	30	37	44
Zfp775	4083	7	9	11	12	13	6	8	10	12	3	6	13
AI854703	3573	0	0	0	0	0	0	0	0	0	0	0	0
Gimap8	3700	1	8	20	16	13	5	0	10	13	11	11	19
Gimap9	1383	13	14	28	20	10	16	31	7	24	7	25	16
Gimap4	1810	0	3	22	40	19	22	39	13	25	19	22	43
Gimap6	1612	4	5	21	24	7	6	42	10	29	12	6	23
Gimap7	1269	0	3	5	3	2	1	0	3	8	0	5	3
Gm3345	1722	0	0	0	0	0	0	0	2	0	0	0	1
Gimap1	1505	0	3	4	4	0	4	14	2	2	7	8	11
Gimap5	1943	0	1	2	1	0	2	15	1	6	3	5	6
Gimap3	2145	9	7	22	27	22	17	69	15	35	14	15	29
Tmem176b	2049	2	3	12	6	5	3	0	1	24	11	6	7
Tmem176a	1119	0	1	3	1	6	1	4	1	8	0	3	1
Gm7932	2194	0	0	0	0	0	0	0	0	0	0	0	0
Abp1	2875	0	0	0	0	0	0	0	0	0	0	0	0
1600015I10Rik	2484	0	0	0	0	0	0	0	0	0	0	0	0
Doxl2	2288	0	0	0	1	0	0	0	0	0	0	0	0
Svs1	2778	0	0	0	0	0	0	0	0	0	0	0	0
Gpnmb	3798	27391	20699	28384	20660	27167	17399	32956	17429	30300	21417	26517	32142
2410003K15Rik	785	40	37	41	31	29	33	44	19	66	41	56	42
Igf2bp3	4347	0	0	1	2	0	0	0	1	0	2	2	3
Tra2a	1828	179	185	273	217	288	234	411	121	304	177	225	313
Ccdc126	2271	32	30	55	28	30	25	47	19	49	22	37	41
D330028D13Rik	2096	1	0	1	0	0	2	0	0	0	7	4	1
Stk31	3238	0	0	0	0	0	1	0	0	0	0	0	0
Npy	547	292	239	357	279	258	143	350	187	417	320	344	451
Mpp6	2222	110	127	113	125	202	145	275	115	208	122	217	159
Dfna5	2133	2	3	5	8	18	3	9	12	6	14	7	8
Osbpl3	6935	734	351	794	366	410	332	801	288	899	411	663	673
Cycs	3059	519	464	700	497	526	467	967	324	648	472	594	598
5430402O13Rik	1007	5	0	1	2	0	0	0	0	0	4	0	1
4921507P07Rik	2334	0	0	0	0	0	0	0	0	0	0	0	0
Npvf	567	0	0	0	0	0	0	0	0	0	0	0	0
C530044C16Rik	1239	0	0	0	0	0	0	0	0	0	0	0	0
Mir148a	99	0	0	0	0	0	1	0	0	0	0	0	0
Nfe2l3	2544	0	0	0	0	0	1	0	0	0	0	0	0
Hnrnpa2b1	4086	2048	1827	2579	2124	2390	1917	3429	1330	2789	1625	2312	2296
Cbx3	1803	123	96	158	129	188	126	134	85	169	95	175	132
Snx10	2699	883	610	1600	1125	936	809	1050	444	1517	756	1087	1273
Skap2	1639	628	564	865	710	746	679	1208	440	915	503	750	831
Hoxa1	2474	0	0	0	0	1	0	0	0	0	0	1	0
Gm15051	522	0	1	0	1	0	1	0	1	6	0	2	1
Hoxa2	1681	0	0	0	0	0	0	0	0	2	0	0	0
LOC100503966	1692	0	2	0	0	1	0	0	3	0	0	0	0
Hoxa3	2543	0	2	0	0	0	0	0	0	0	0	0	1
5730596B20Rik	3354	0	0	0	0	0	0	0	0	0	0	0	0
Hoxa4	1528	0	0	0	0	0	0	0	0	0	0	0	0
2700086A05Rik	835	0	0	0	0	0	0	0	0	0	0	0	0
Hoxa5	1877	0	0	0	1	0	0	0	0	0	0	0	1
Hoxa6	699	0	0	0	0	0	0	0	0	0	0	0	0
Mira	798	0	0	0	0	0	0	0	0	0	0	0	0
Hoxa7	1952	0	0	0	0	0	0	0	0	0	0	0	0
Hoxa9	2272	0	0	0	0	0	0	0	0	0	0	0	0
Mir196b	85	0	0	0	0	0	0	0	0	0	0	0	0
Hoxa10	3142	0	0	0	0	0	1	0	0	0	0	0	0
Hoxa11	2244	0	0	0	0	0	0	0	0	0	0	0	0
Hoxa11as	1839	0	0	0	0	0	0	0	0	0	0	0	0
Hoxa13	1313	0	0	0	0	0	0	0	0	0	0	0	0
5730457N03Rik	2916	0	0	0	0	0	0	0	0	0	0	0	0
Evx1	2877	0	0	0	0	0	0	0	0	0	0	0	0
1700094M24Rik	664	0	0	0	0	0	0	0	0	0	0	0	0
Hibadh	1734	164	143	248	172	206	147	220	111	231	135	191	219
Tax1bp1	3285	1794	1454	2731	2068	2085	1663	2304	943	2478	1463	2055	2152
Jazf1	3098	7	15	4	15	6	9	22	21	30	19	13	14
Gm20260	519	0	0	0	1	0	1	0	0	0	0	0	0
Gm15573	851	0	0	0	0	0	0	0	0	0	0	0	0
9430076C15Rik	3029	8	46	15	31	35	32	43	13	17	12	27	23
Gm20297	358	6	8	3	4	13	17	23	1	6	1	5	7
Creb5	2873	88	102	174	198	196	163	108	44	170	86	120	136
Tril	5358	0	0	0	0	0	0	0	0	0	0	0	0
Cpvl	1597	0	0	0	0	0	0	0	0	0	0	0	0
Chn2	3404	1	1	1	2	0	2	0	0	0	0	4	4
9530036M11Rik	1998	0	0	0	0	0	0	0	0	0	0	0	0
Gm15527	3220	0	0	0	0	0	0	0	0	0	0	0	0
9130019P16Rik	4486	0	1	0	1	0	0	0	0	0	0	0	0
Prr15	1381	0	1	0	6	2	2	0	0	0	0	0	0
Wipf3	4204	1	0	2	0	2	2	0	0	0	0	0	0
Scrn1	1777	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp14	2644	3	1	7	7	6	4	4	4	1	3	4	3
Plekha8	6989	77	75	133	74	120	90	130	53	113	52	125	128
2410066E13Rik	1710	1	1	6	6	2	3	0	2	4	3	9	3
Znrf2	2610	196	186	314	225	227	224	372	151	322	252	301	320
Nod1	4415	146	169	527	474	171	224	353	98	498	184	236	388
Ggct	1362	5	7	47	39	11	26	32	7	39	16	30	36
Gars	2390	246	239	376	315	327	262	467	141	310	186	264	287
Crhr2	2654	0	0	0	0	0	0	0	0	0	0	0	0
Inmt	1023	0	0	0	0	0	0	0	0	0	0	0	0
Fam188b	4785	4	5	10	5	9	10	29	0	10	2	6	4
Aqp1	2760	0	0	0	0	0	1	0	0	0	0	0	0
Ghrhr	1598	0	0	0	0	0	0	0	0	0	0	0	0
6430584L05	3151	0	0	0	0	0	0	0	0	0	0	0	0
Adcyap1r1	6243	0	0	0	1	0	0	0	0	2	0	0	1
Neurod6	2154	0	0	0	0	0	0	0	0	0	0	0	0
Gm3279	1092	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc129	3284	0	0	0	0	0	0	0	0	0	0	0	0
Ppp1r17	1738	0	0	0	0	0	0	0	0	0	0	0	0
Pde1c	12827	0	1	0	0	0	2	0	0	0	0	0	1
Lsm5	501	9	11	16	5	10	7	35	13	9	9	23	20
Avl9	6691	279	246	343	269	311	247	416	181	409	189	330	331
Kbtbd2	3868	170	143	239	173	209	179	391	100	244	164	208	237
Fkbp9	3011	68	54	61	35	57	54	61	41	63	24	69	44
LOC100861676	602	0	0	0	2	2	1	0	0	0	0	2	1
Nt5c3	1780	101	120	384	407	233	240	265	61	372	175	399	341
Vmn1r4	894	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r5	948	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r6	912	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r7	936	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r8	1213	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r9	1051	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r10	936	0	1	0	0	0	0	0	0	0	0	0	0
Vmn1r11	900	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r12	924	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r13	903	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r14	912	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r15	900	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r16	912	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r17	912	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r18	900	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r19	927	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r20	912	0	0	0	0	0	0	0	0	0	0	0	0
Ppm1k	5560	66	53	109	84	83	58	50	22	138	40	80	71
Herc6	5279	581	764	2711	2434	1252	1313	1092	452	2474	1175	1901	2209
Pigy	5410	27	36	38	25	25	22	48	20	23	16	44	42
Lancl2	3657	73	42	92	56	47	39	108	54	93	52	64	57
Vopp1	2886	138	136	206	170	216	188	255	88	189	99	176	153
Vmn1r21	894	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r22	909	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r23	909	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r24	891	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r25	909	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r26	1020	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r27	912	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r28	909	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r29	912	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r30	909	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r31	912	0	0	0	0	0	0	0	0	0	0	0	0
Abcg2	2491	29	25	23	13	17	22	34	10	37	10	37	27
Herc3	4731	126	66	156	82	133	114	146	63	164	86	84	130
Nap1l5	1894	0	0	0	0	0	0	5	0	0	0	0	0
Fam13a	4293	18	2	4	3	4	4	0	0	3	1	0	2
Tigd2	3007	145	77	212	171	155	106	131	68	142	93	154	119
Gprin3	3100	10	2	3	2	0	3	0	0	0	0	0	2
Gm5570	2527	0	0	0	0	0	0	0	0	0	0	0	0
A530053G22Rik	1448	0	0	0	0	0	0	0	0	0	0	0	0
Snca	1463	3	7	5	9	3	9	26	12	3	4	3	6
Mmrn1	4636	1	0	0	0	1	1	0	0	0	0	0	1
A730020E08Rik	1661	4	3	0	2	3	4	26	5	22	6	6	9
Fam190a	5654	29	17	6	7	16	17	42	31	43	24	16	34
Grid2	3024	0	0	0	0	0	0	0	0	0	0	0	0
Gm20158	7189	0	0	0	0	0	0	0	0	0	0	0	0
Atoh1	2098	0	0	0	0	0	0	0	0	0	0	0	0
Smarcad1	5098	160	145	184	155	192	157	362	88	257	153	224	255
Hpgds	3298	49	43	70	51	39	25	83	24	96	52	58	54
Gm7144	393	0	0	0	0	0	0	0	0	0	0	0	0
C130060K24Rik	2953	0	0	0	0	0	0	0	0	0	0	0	0
Tnip3	3769	80	128	120	120	133	109	214	86	145	82	134	119
A930038C07Rik	4684	0	0	1	0	1	0	0	0	9	0	0	1
Prdm5	2182	0	0	0	0	1	1	0	0	0	0	0	2
4930544G11Rik	1444	0	0	0	0	0	0	0	0	0	0	0	0
Mad2l1	1725	26	21	15	13	22	22	43	16	34	8	35	27
Vmn1r32	2442	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r33	918	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r34	930	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r35	891	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r36	918	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r37	909	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r38	909	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r39	918	0	0	0	0	0	0	0	0	0	0	1	0
Gm9794	498	388	345	454	398	424	374	531	310	526	318	452	381
4930597O21Rik	1634	1	4	3	1	0	1	0	0	6	1	2	0
Gng12	4363	749	941	923	800	1004	824	1834	585	1198	663	1087	987
Gadd45a	1224	19	25	18	13	24	11	45	13	26	17	24	25
E230016M11Rik	1762	4	2	1	0	2	0	0	0	9	0	2	2
A430010J10Rik	2041	0	0	0	0	0	0	0	0	0	0	0	0
Serbp1	6685	655	596	726	673	697	568	1132	442	862	540	840	768
Il12rb2	2947	3	8	15	12	8	8	0	5	18	4	7	8
Il23r	2488	14	3	3	6	2	3	22	2	9	7	20	12
Tacstd2	1764	3	0	3	1	3	1	0	0	0	0	0	3
4930515G16Rik	466	0	0	0	0	0	0	0	0	0	0	0	0
Rprl1	238	0	0	0	0	0	0	0	0	0	0	0	0
Rpia	1772	62	47	70	52	67	58	154	23	71	50	90	92
Eif2ak3	4496	102	61	141	89	110	92	181	71	118	72	73	109
1700011F03Rik	807	0	0	0	0	0	0	0	0	0	0	0	0
Foxi3	1206	0	0	0	0	0	0	0	0	0	0	0	0
Rpl34-ps1	413	78	101	124	99	97	94	162	80	146	94	126	99
Thnsl2	1850	0	0	0	0	0	2	0	1	0	3	0	1
Fabp1	492	1	0	0	0	0	0	0	0	0	0	0	0
Smyd1	3361	0	0	0	0	0	0	0	0	0	0	0	0
Krcc1	1749	301	285	388	335	312	245	446	202	534	291	406	388
Gm1070	2868	0	0	3	3	2	1	0	0	0	0	2	0
Cd8b1	1416	0	0	0	0	0	0	0	0	0	0	0	1
Cd8a	3130	0	0	1	0	0	0	0	0	2	0	0	3
Rmnd5a	6165	242	117	229	125	166	150	294	74	159	105	154	135
Rnf103	3264	118	62	104	77	113	78	125	48	98	62	88	94
Chmp3	2592	384	365	473	395	371	327	644	203	446	260	385	353
Kdm3a	4923	228	286	432	403	460	337	440	158	471	281	407	399
Reep1	3804	0	0	0	0	0	0	0	0	0	0	0	1
Mrpl35	3695	85	75	96	92	94	88	142	42	103	44	98	96
Immt	2761	399	386	538	493	488	411	632	276	705	347	472	443
Ptcd3	2595	150	108	170	132	177	129	153	64	171	137	177	198
Polr1a	6109	187	179	241	215	193	179	359	110	221	167	200	240
9130221F21Rik	2631	0	0	0	0	0	0	0	0	0	0	0	0
St3gal5	2448	115	98	329	329	88	119	98	45	322	124	228	219
4933431G14Rik	1670	0	0	0	0	0	0	0	0	0	0	1	0
Atoh8	2355	2	0	1	0	0	0	0	1	0	0	4	1
Sftpb	1876	0	0	0	0	0	0	0	0	0	0	0	0
